row ID	IDs	Majority IDs	names	Gene names	logFc	Pval
Row16586	P19878	P19878	Neutrophil cytosol factor 2	NCF2	-0.4333008178428166	0.46664346192144085
Row16587	P20020;P23634;Q16720	P20020	Plasma membrane calcium-transporting ATPase 1	ATP2B1	0.11614584152753338	0.8996408523892667
Row16588	P20023	P20023	Complement receptor type 2	CR2	-0.8826001957072123	0.0022915756311848805
Row16589	P20036	P20036	HLA class II histocompatibility antigen, DP alpha 1 chain	HLA-DPA1	-0.3543213909096039	0.04311097978628828
Row16590	P20042	P20042	Eukaryotic translation initiation factor 2 subunit 2	EIF2S2	-0.6698537417072394	0.01157507613253725
Row16591	P20073	P20073	Annexin A7	ANXA7	-0.5032825679496682	0.08880346548607225
Row16592	P20115;Q9M1D3	P20115	Citrate synthase 4, mitochondrial	CSY4	NA	NA
Row16593	P20248	P20248	Cyclin-A2	CCNA2	NA	NA
Row16594	P20273	P20273	B-cell receptor CD22	CD22	-0.9082458725862708	0.005839954131724387
Row16595	P20290	P20290	Transcription factor BTF3	BTF3	-0.8634960357266834	0.0016410472584903154
Row16596	P20292	P20292	Arachidonate 5-lipoxygenase-activating protein	ALOX5AP	-0.04460317027407612	0.8166413098179295
Row16597	P20339	P20339	Ras-related protein Rab-5A	RAB5A	-0.5384165389343849	0.09411376169947512
Row16598	P20340;Q9NRW1;Q53S08	P20340	Ras-related protein Rab-6A	RAB6A	0.13464383883478348	0.3554378014063093
Row16599	P20591;P20592	P20591	Interferon-induced GTP-binding protein Mx1;Interferon-induced GTP-binding protein Mx1, N-terminally processed	MX1	-0.5792618150560322	0.007406517643054426
Row16600	P20618	P20618	Proteasome subunit beta type-1	PSMB1	-0.5243501645976139	0.01914396661348729
Row16601	P20645	P20645	Cation-dependent mannose-6-phosphate receptor	M6PR	-0.4528825530920315	0.32141128981310807
Row16602	P20649	P20649	ATPase 1, plasma membrane-type	AHA1	4.581635310734356	1.5750619496314637E-4
Row16603	P20674	P20674	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A	0.5182229728304968	0.10272841700615672
Row16604	P20700	P20700	Lamin-B1	LMNB1	-0.4256939930023762	0.03014397042633072
Row16605	P20701	P20701	Integrin alpha-L	ITGAL	-1.9928467163054542	0.005583072519891793
Row16606	P20810	P20810	Calpastatin	CAST	-2.2198343824538647	0.04648659498022774
Row16607	P20839	P20839	Inosine-5-monophosphate dehydrogenase 1	IMPDH1	-0.7934742502111511	0.011825334398381718
Row16608	P20936	P20936	Ras GTPase-activating protein 1	RASA1	-0.7953344884149516	0.020807201563707824
Row16609	P21127;Q9UQ88;Q13882	P21127;Q9UQ88	Cyclin-dependent kinase 11B;Cyclin-dependent kinase 11A	CDK11B;CDK11A	-0.5628700836479794	0.1400564629213174
Row16610	P21218;Q42536	P21218	Protochlorophyllide reductase B, chloroplastic	PORB	4.3190158637433775	0.00437162430412822
Row16611	P21238	P21238	Chaperonin 60 subunit alpha 1, chloroplastic	CPN60A1	4.0271505367444504	4.214464607405079E-5
Row16612	P21240	P21240	Chaperonin 60 subunit beta 1, chloroplastic	CPN60B1	3.535247207601934	4.656017849809679E-4
Row16613	P21276	P21276	Superoxide dismutase [Fe] 1, chloroplastic	FSD1	3.600078425362831	6.617158826505549E-4
Row16614	P21281;P15313	P21281	V-type proton ATPase subunit B, brain isoform	ATP6V1B2	-0.6904038840793554	0.00891393954044887
Row16615	P21283	P21283	V-type proton ATPase subunit C 1	ATP6V1C1	-0.6788827514416909	0.47086644327485183
Row16616	P21291	P21291	Cysteine and glycine-rich protein 1	CSRP1	-1.794844249066692	0.003332123804960916
Row16617	P21333	P21333	Filamin-A	FLNA	-0.6187576095207525	0.005409180419368692
Row16618	P21399	P21399	Cytoplasmic aconitate hydratase	ACO1	-3.275482393615569	0.049287171406943074
Row16619	P21796	P21796	Voltage-dependent anion-selective channel protein 1	VDAC1	-0.4903352136847374	0.011201177274423893
Row16620	P21912	P21912	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	SDHB	0.051060139116884784	0.8412810864692215
Row16621	P21953	P21953	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	BCKDHB	NA	NA
Row16622	P21964	P21964	Catechol O-methyltransferase	COMT	-1.090044707741093	0.008171600990748606
Row16623	P22033	P22033	Methylmalonyl-CoA mutase, mitochondrial	MUT	0.6453656544094208	0.45906154519667225
Row16624	P22059;Q969R2	P22059	Oxysterol-binding protein 1	OSBP	-2.701330955829441	0.08130723685339773
Row16625	P22061	P22061	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	PCMT1	NA	NA
Row16626	P22087	P22087	rRNA 2-O-methyltransferase fibrillarin	FBL	-0.3871319746858788	0.02410973134552935
Row16627	P22090	P22090	40S ribosomal protein S4, Y isoform 1	RPS4Y1	-2.6759477986198448	0.0010407230543887135
Row16628	P22102	P22102	Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase	GART	-0.6005109700895943	0.006846802378467573
Row16629	P22234;A3KPF3	P22234	Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase	PAICS	-0.5895575064823042	0.007498267846743627
Row16630	P22307	P22307	Non-specific lipid-transfer protein	SCP2	-0.996943305914801	0.01569077892423519
Row16631	P22314	P22314	Ubiquitin-like modifier-activating enzyme 1	UBA1	-0.48324849354855104	0.016685171339126174
Row16632	P22392	P22392	Nucleoside diphosphate kinase B	NME2	-0.3928881569482172	0.03948839748626388
Row16633	P22570;Q8L9B5	P22570	NADPH:adrenodoxin oxidoreductase, mitochondrial	FDXR	-1.0647307439742733	0.011990551196665256
Row16634	P22626	P22626	Heterogeneous nuclear ribonucleoproteins A2/B1	HNRNPA2B1	-0.13576272406983136	0.28892984499614677
Row16635	P22681	P22681	E3 ubiquitin-protein ligase CBL	CBL	-1.0838895814574663	0.3695177128481538
Row16636	P22695	P22695	Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	-0.5493989183295973	0.0341187324618711
Row16637	P22830	P22830	Ferrochelatase, mitochondrial	FECH	-1.0534523949556984	0.19180595846990126
Row16638	P22953	P22953	Probable mediator of RNA polymerase II transcription subunit 37e	MED37E	3.6257811638639588	3.1626163951977023E-4
Row16639	P22954;Q9C7X7	P22954;Q9C7X7	Probable mediator of RNA polymerase II transcription subunit 37c;Heat shock 70 kDa protein 18	MED37D;HSP70-18	NA	NA
Row16640	P23193;Q15560	P23193	Transcription elongation factor A protein 1	TCEA1	-0.722630238136567	0.005575363030549035
Row16641	P23246	P23246	Splicing factor, proline- and glutamine-rich	SFPQ	-0.45604346024825304	0.020417197203992796
Row16642	P23258;Q9NRH3	P23258;Q9NRH3	Tubulin gamma-1 chain;Tubulin gamma-2 chain	TUBG1;TUBG2	-1.1991137555702736	0.0013728448165327637
Row16643	P23284	P23284	Peptidyl-prolyl cis-trans isomerase B	PPIB	-0.49039254974658775	0.011779189677558803
Row16644	P23321	P23321	Oxygen-evolving enhancer protein 1-1, chloroplastic	PSBO1	3.157822163117501	2.7500239650064754E-5
Row16645	P23368;Q16798	P23368	NAD-dependent malic enzyme, mitochondrial	ME2	-0.6938734596154106	0.0046082452317271465
Row16646	P23381	P23381	Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS	WARS	-0.3002771994671356	0.06329333012581337
Row16647	P23396	P23396	40S ribosomal protein S3	RPS3	-0.33141052476223365	0.03447096979041001
Row16648	P23434;A0A1W2PPQ1;A0A1W2PS29	P23434;A0A1W2PPQ1;A0A1W2PS29	Glycine cleavage system H protein, mitochondrial	GCSH	NA	NA
Row16649	P23458	P23458	Tyrosine-protein kinase JAK1	JAK1	-0.06515776113072036	0.9622014735531236
Row16650	P23497	P23497	Nuclear autoantigen Sp-100	SP100	-0.2931114607910352	0.34500866470446745
Row16651	P23526	P23526	Adenosylhomocysteinase	AHCY	-0.5293850486231548	0.013321914446283304
Row16652	P23528;Q9Y281	P23528	Cofilin-1	CFL1	-0.47766526263823295	0.022171796788817873
Row16653	P23586	P23586	Sugar transport protein 1	STP1	NA	NA
Row16654	P23588	P23588	Eukaryotic translation initiation factor 4B	EIF4B	-0.9223008753014348	0.011330587508320335
Row16655	P23610	P23610	Factor VIII intron 22 protein	F8A1	NA	NA
Row16656	P23686;P17562	P23686;P17562	S-adenosylmethionine synthase 1;S-adenosylmethionine synthase 2	SAM1;SAM2	NA	NA
Row16657	P23786	P23786	Carnitine O-palmitoyltransferase 2, mitochondrial	CPT2	-0.4004861907894828	0.4051529071388708
Row16658	P23919	P23919	Thymidylate kinase	DTYMK	-0.15530762704545964	0.6236901002565098
Row16659	P23921;Q9SJ20	P23921	Ribonucleoside-diphosphate reductase large subunit	RRM1	-0.6606338925101412	0.010055190889874398
Row16660	P24386	P24386	Rab proteins geranylgeranyltransferase component A 1	CHM	NA	NA
Row16661	P24534	P24534	Elongation factor 1-beta	EEF1B2	-0.44329279117735254	0.0469324473752602
Row16662	P24539	P24539	ATP synthase F(0) complex subunit B1, mitochondrial	ATP5F1	-0.5501272358087732	0.01041437934469233
Row16663	P24636	P24636	Tubulin beta-4 chain	TUBB4	4.058158182218776	6.184693341145876E-4
Row16664	P24666	P24666	Low molecular weight phosphotyrosine protein phosphatase	ACP1	-0.6156686173106678	0.0578543210954175
Row16665	P24752	P24752	Acetyl-CoA acetyltransferase, mitochondrial	ACAT1	-0.7474023469196815	0.010911309965531468
Row16666	P24806;Q9M0D1;Q9M0D2;Q9FI31;O80803;Q9ZV40	P24806	Xyloglucan endotransglucosylase/hydrolase protein 24	XTH24	NA	NA
Row16667	P24928;P18616	P24928	DNA-directed RNA polymerase II subunit RPB1	POLR2A	-1.6336949804549867	0.051705576193635805
Row16668	P24941	P24941	Cyclin-dependent kinase 2	CDK2	-0.9248675230074852	0.06390228095546097
Row16669	P25098;P35626;Q38954	P25098	Beta-adrenergic receptor kinase 1	ADRBK1	-0.5586102012651111	0.04332300871146242
Row16670	P25205	P25205	DNA replication licensing factor MCM3	MCM3	-0.31274613720993827	0.06021357808093804
Row16671	P25208	P25208	Nuclear transcription factor Y subunit beta	NFYB	NA	NA
Row16672	P25325;Q07001	P25325	3-mercaptopyruvate sulfurtransferase	MPST	-1.1550305897011626	0.008781441989813767
Row16673	P25398	P25398	40S ribosomal protein S12	RPS12	-0.5150067944590653	0.011051410647537221
Row16674	P25440	P25440	Bromodomain-containing protein 2	BRD2	NA	NA
Row16675	P25445	P25445	Tumor necrosis factor receptor superfamily member 6	FAS	-1.1521152526051708	0.015300408919206579
Row16676	P25490;O15391;Q96MM3	P25490	Transcriptional repressor protein YY1	YY1	-0.7288872761328768	0.15976658204348218
Row16677	P25685;Q9UDY4;Q9LZK5	P25685	DnaJ homolog subfamily B member 1	DNAJB1	-1.3976291589966898	0.01803482468274385
Row16678	P25696	P25696	Bifunctional enolase 2/transcriptional activator	ENO2	3.145309835326568	0.020718374529552334
Row16679	P25697	P25697	Phosphoribulokinase, chloroplastic	NA	3.6480829598206377	2.0727784927439374E-5
Row16680	P25701	P25701	Acyl carrier protein 2, chloroplastic	ACP2	4.926625409905846	1.7611807246842483E-5
Row16681	P25702	P25702	Acyl carrier protein 3, chloroplastic	ACP3	2.744877036378959	4.492145776458107E-4
Row16682	P25705;F4J0F5;Q9LK19;REV__Q9Y5A7;REV__O00522;REV__Q8RWB8	P25705	ATP synthase subunit alpha, mitochondrial	ATP5A1	-0.07864040929206695	0.5606295118334146
Row16683	P25786;B4DEV8	P25786	Proteasome subunit alpha type-1	PSMA1	-1.1581165256462036	4.5946632343184495E-4
Row16684	P25787	P25787	Proteasome subunit alpha type-2	PSMA2	-0.9794200163009847	0.0021000001668407533
Row16685	P25788;REV__Q588V7	P25788	Proteasome subunit alpha type-3	PSMA3	-0.7836850326132634	0.06607024974951983
Row16686	P25789	P25789	Proteasome subunit alpha type-4	PSMA4	-0.49241257716978026	0.03496140958737457
Row16687	P25818	P25818	Aquaporin TIP1-1;Aquaporin TIP1-1, N-terminally processed	TIP1-1	3.1669374096561462	7.954348764543764E-5
Row16688	P25851	P25851	Fructose-1,6-bisphosphatase, chloroplastic	FBP	3.584296251906654	2.4377605864326116E-5
Row16689	P25853	P25853	Beta-amylase 5	BAM5	5.522686881679746	8.917322428018948E-4
Row16690	P25855	P25855	Glycine cleavage system H protein 1, mitochondrial	GDH1	4.618647564433303	0.001026237157647153
Row16691	P25856	P25856	Glyceraldehyde-3-phosphate dehydrogenase GAPA1, chloroplastic	GAPA1	3.144223748141087	1.7611807246842483E-5
Row16692	P25857	P25857	Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic	GAPB	3.061380609071012	1.7611807246842483E-5
Row16693	P25858	P25858	Glyceraldehyde-3-phosphate dehydrogenase GAPC1, cytosolic	GAPC1	NA	NA
Row16694	P25864	P25864	50S ribosomal protein L9, chloroplastic	RPL9	NA	NA
Row16695	P25873	P25873	50S ribosomal protein L15, chloroplastic	RPL15	4.480152655160001	3.079685274658391E-5
Row16696	P25942	P25942	Tumor necrosis factor receptor superfamily member 5	CD40	NA	NA
Row16697	P26010	P26010	Integrin beta-7	ITGB7	-1.5269119966544409	0.03383539459739282
Row16698	P26038	P26038	Moesin	MSN	-0.4532803087436257	0.014154839565719323
Row16699	P26196;Q9M2E0	P26196	Probable ATP-dependent RNA helicase DDX6	DDX6	-0.5677453857508539	0.00657369201635882
Row16700	P26358	P26358	DNA (cytosine-5)-methyltransferase 1	DNMT1	-0.6840993257310011	0.009229357340926557
Row16701	P26368	P26368	Splicing factor U2AF 65 kDa subunit	U2AF2	-0.8346829899870833	0.017721558481844948
Row16702	P26373	P26373	60S ribosomal protein L13	RPL13	-0.4722486671194517	0.011316426502893535
Row16703	P26440;Q9SWG0	P26440	Isovaleryl-CoA dehydrogenase, mitochondrial	IVD	-1.2326269573122879	0.018485496286139696
Row16704	P26569	P26569	Histone H1.2	NA	3.0440923464782195	3.282416422553869E-5
Row16705	P26583	P26583	High mobility group protein B2	HMGB2	-0.4665966664349561	0.013321914446283304
Row16706	P26599	P26599	Polypyrimidine tract-binding protein 1	PTBP1	-0.5199868140780914	0.015324305067582564
Row16707	P26639	P26639	Threonine--tRNA ligase, cytoplasmic	TARS	-0.4923186047294692	0.011538633921856016
Row16708	P26640	P26640	Valine--tRNA ligase	VARS	-0.6195136754501398	0.04739318519042574
Row16709	P26641	P26641	Elongation factor 1-gamma	EEF1G	-0.5105635732811002	0.01232108046635201
Row16710	P26885	P26885	Peptidyl-prolyl cis-trans isomerase FKBP2	FKBP2	-0.16367882949375812	0.49277754209685154
Row16711	P27037	P27037	Activin receptor type-2A	ACVR2A	NA	NA
Row16712	P27105	P27105	Erythrocyte band 7 integral membrane protein	STOM	-0.5267074861800012	0.04137738137821114
Row16713	P27140	P27140	Beta carbonic anhydrase 1, chloroplastic	BCA1	3.279359128492235	1.7611807246842483E-5
Row16714	P27202	P27202	Photosystem II 10 kDa polypeptide, chloroplastic	PSBR	NA	NA
Row16715	P27348	P27348	14-3-3 protein theta	YWHAQ	-0.2482555957006305	0.14674405256439535
Row16716	P27361	P27361	Mitogen-activated protein kinase 3	MAPK3	-1.3155263689098682	0.18494103752041446
Row16717	P27448	P27448	MAP/microtubule affinity-regulating kinase 3	MARK3	NA	NA
Row16718	P27449	P27449	V-type proton ATPase 16 kDa proteolipid subunit	ATP6V0C	-0.6544688227958417	0.027775564874747968
Row16719	P27521	P27521	Chlorophyll a-b binding protein 4, chloroplastic	LHCA4	3.2644989066945094	1.7611807246842483E-5
Row16720	P27635;Q96L21	P27635;Q96L21	60S ribosomal protein L10;60S ribosomal protein L10-like	RPL10;RPL10L	-0.4582572887236118	0.012817796551263642
Row16721	P27694;P29597	P27694	Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed	RPA1	-0.36671274983517677	0.2221310145485804
Row16722	P27695	P27695	DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial	APEX1	-0.4736889524925054	0.012690525991602112
Row16723	P27701	P27701	CD82 antigen	CD82	-0.7885769989575984	0.01313986817538462
Row16724	P27707	P27707	Deoxycytidine kinase	DCK	-1.050129371430998	0.005485137956313165
Row16725	P27708;P31327	P27708	CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase	CAD	-0.7290480689055343	0.00512449985915127
Row16726	P27797;Q8L4J2	P27797	Calreticulin	CALR	-0.4277663433078729	0.02430183380037215
Row16727	P27816	P27816	Microtubule-associated protein 4	MAP4	-0.5515584396213491	0.0104213832855968
Row16728	P27824	P27824	Calnexin	CANX	-0.471488716940776	0.014154839565719323
Row16729	P27986	P27986	Phosphatidylinositol 3-kinase regulatory subunit alpha	PIK3R1	-1.844587581235757	0.07381556357235605
Row16730	P28062	P28062	Proteasome subunit beta type-8	PSMB8	-0.7701932443521748	0.05854186066305246
Row16731	P28065	P28065	Proteasome subunit beta type-9	PSMB9	-0.7752504868273391	0.0033828100832239026
Row16732	P28066	P28066	Proteasome subunit alpha type-5	PSMA5	-0.4049817085929206	0.018470671888760424
Row16733	P28068;F6UB75	P28068;F6UB75	HLA class II histocompatibility antigen, DM beta chain	HLA-DMB	-2.123215924441574	0.005173332834891923
Row16734	P28070	P28070	Proteasome subunit beta type-4	PSMB4	-1.0377982153644005	0.014126773447982695
Row16735	P28072	P28072	Proteasome subunit beta type-6	PSMB6	-1.0730504345836316	0.04995449108374814
Row16736	P28074	P28074	Proteasome subunit beta type-5	PSMB5	-0.8684919872838215	0.015627719419436685
Row16737	P28186;Q9SF91	P28186	Ras-related protein RABE1c	RABE1C	2.194595926857126	3.721191419691778E-4
Row16738	P28288	P28288	ATP-binding cassette sub-family D member 3	ABCD3	-2.434287627866862	0.008062807738851546
Row16739	P28289	P28289	Tropomodulin-1	TMOD1	-0.6838700406967462	0.06735746675983019
Row16740	P28331	P28331	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	NDUFS1	-1.3315656314298785	0.006236567908660515
Row16741	P28340;M0R3H8;Q9LVN7	P28340	DNA polymerase delta catalytic subunit	POLD1	-1.1521908367657439	0.05238352848425374
Row16742	P28482;Q9LQQ9;Q39025;Q9M1Z5;Q39026;P31152;Q16659	P28482	Mitogen-activated protein kinase 1	MAPK1	-1.0502212159456192	0.017721558481844948
Row16743	P28493	P28493	Pathogenesis-related protein 5	NA	NA	NA
Row16744	P28676	P28676	Grancalcin	GCA	-0.4181036618225491	0.26324702964871305
Row16745	P28769	P28769	T-complex protein 1 subunit alpha	CCT1	NA	NA
Row16746	P28838	P28838	Cytosol aminopeptidase	LAP3	-0.6165372643603462	0.008171600990748606
Row16747	P29083	P29083	General transcription factor IIE subunit 1	GTF2E1	-1.282779179476016	0.21461523239819116
Row16748	P29084	P29084	Transcription initiation factor IIE subunit beta	GTF2E2	NA	NA
Row16749	P29144	P29144	Tripeptidyl-peptidase 2	TPP2	-0.5802863791718735	0.01961077273828695
Row16750	P29197	P29197	Chaperonin CPN60, mitochondrial	CPN60	5.262980688301926	1.9731616193740655E-4
Row16751	P29218	P29218	Inositol monophosphatase 1	IMPA1	-0.6964942877883118	0.13180079487876023
Row16752	P29350	P29350	Tyrosine-protein phosphatase non-receptor type 6	PTPN6	-0.5318146081048667	0.027123082198071635
Row16753	P29353	P29353	SHC-transforming protein 1	SHC1	0.5375110925217648	0.18434268378462887
Row16754	P29372	P29372	DNA-3-methyladenine glycosylase	MPG	-1.4773210593561608	0.016299711787014764
Row16755	P29375	P29375	Lysine-specific demethylase 5A	KDM5A	NA	NA
Row16756	P29388	P29388	NADH-ubiquinone oxidoreductase chain 5	ND5	NA	NA
Row16757	P29401	P29401	Transketolase	TKT	-0.5335843144810504	0.009239154380235837
Row16758	P29402	P29402	Calnexin homolog 1	CNX1	4.965021381244096	3.0279378121116194E-5
Row16759	P29513	P29513	Tubulin beta-5 chain	TUBB5	NA	NA
Row16760	P29514	P29514	Tubulin beta-6 chain	TUBB6	NA	NA
Row16761	P29515	P29515	Tubulin beta-7 chain	TUBB7	3.1767818568026556	1.2740655127395597E-4
Row16762	P29516	P29516	Tubulin beta-8 chain	TUBB8	NA	NA
Row16763	P29517	P29517	Tubulin beta-9 chain	TUBB9	NA	NA
Row16764	P29525	P29525	Oleosin 18.5 kDa	NA	3.458796865640746	2.7778156601405397E-5
Row16765	P29590	P29590	Protein PML	PML	-0.8503234031390967	0.05996145189528856
Row16766	P29692;REV__Q6DR20	P29692	Elongation factor 1-delta	EEF1D	-0.6187876775885002	0.009015389507138684
Row16767	P29728	P29728	2-5-oligoadenylate synthase 2	OAS2	-0.9080821808331514	0.07968931828006465
Row16768	P29966	P29966	Myristoylated alanine-rich C-kinase substrate	MARCKS	-0.7825686900920807	0.004035940681001405
Row16769	P29976	P29976	Phospho-2-dehydro-3-deoxyheptonate aldolase 1, chloroplastic	DHS1	NA	NA
Row16770	P30038	P30038	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	ALDH4A1	NA	NA
Row16771	P30040	P30040	Endoplasmic reticulum resident protein 29	ERP29	-0.7957971540696427	0.003885457793716354
